Country Name,2015 Total Pop,2016 Total Pop,2017 Total Pop,2018 Total Pop,2019 Total Pop,2015 Adults (%),2016 Adults (%),2017 Adults (%),2018 Adults (%),2019 Adults (%),2015 Total Unemploment,2016 Total Unemploment,2017 Total Unemploment,2018 Total Unemploment,2019 Total Unemploment,2015 Female Unemploment,2016 Female Unemploment,2017 Female Unemploment,2018 Female Unemploment,2019 Female Unemploment,2015 Male Unemployment,2016 Male Unemployment,2017 Male Unemployment,2018 Male Unemployment,2019 Male Unemployment,2015 Total GDP,2016 Total GDP,2017 Total GDP,2018 Total GDP,2019 Total GDP,2015 Total Labor Force,2016 Total Labor Force,2017 Total Labor Force,2018 Total Labor Force,2019 Total Labor Force,2015 % Total GDP,2016 % Total GDP,2017 % Total GDP,2018 % Total GDP,2019 % Total GDP,"2015 % Spending/Student, Primary","2016 % Spending/Student, Primary","2017 % Spending/Student, Primary","2018 % Spending/Student, Primary","2019 % Spending/Student, Primary","2015 % Spending/Student, Secondary","2016 % Spending/Student, Secondary","2017 % Spending/Student, Secondary","2018 % Spending/Student, Secondary","2019 % Spending/Student, Secondary","2015 % Spending/Student, Tertiary","2016 % Spending/Student, Tertiary","2017 % Spending/Student, Tertiary","2018 % Spending/Student, Tertiary","2019 % Spending/Student, Tertiary",2015 Total Literacy,2016 Total Literacy,2017 Total Literacy,2018 Total Literacy,2019 Total Literacy,2015 Male Literacy,2016 Male Literacy,2017 Male Literacy,2018 Male Literacy,2019 Male Literacy,2015 Female Literacy,2016 Female Literacy,2017 Female Literacy,2018 Female Literacy,2019 Female Literacy,2015 Happiness Score,2016 Happiness Score,2017 Happiness Score,2018 Happiness Score,2019 Happiness Score
Mexico,121858258,123333376,124777324,126190788,127575529,65.63931515,65.82178939,66.02000456,66.21946683,66.39822125,4.313000202,3.858999968,3.420000076,3.282999992,3.424999952,4.453000069,3.90899992,3.601000071,3.427000046,3.711999893,4.229000092,3.828999996,3.311000109,3.196000099,3.250999928,1.17187E+12,1.07849E+12,1.15891E+12,1.22235E+12,1.26887E+12,53574700,54396002,55131907,56253063,57142190,5.235239983,4.909490108,4.522819996,,,14.4207,13.78185,,,,15.20393,14.42638,,,,36.45238,29.65754,,,,94.47228241,94.85961914,94.97277832,95.37991333,,95.54933167,95.84481812,95.87236786,96.23290253,,93.48549652,93.96852112,94.16575623,94.60804749,,7.187,6.778,6.578000069,6.488,6.595
Mali,17438778,17965429,18512394,19077690,19658031,49.52097561,49.62358011,49.76226784,49.94928385,50.20017519,7.729000092,7.552999973,7.329999924,7.110000134,7.223999977,8.793000221,8.534999847,8.204000473,7.861999989,7.953999996,6.90199995,6.789000034,6.650000095,6.522999763,6.657000065,13104802016,14025944550,15365627045,17070758732,17279566719,6450183,6651300,6863272,7086706,7335419,3.801500082,3.096090078,3.787309885,,,13.43451,9.34227,12.3362,,,23.14329,20.51885,25.49535,,,165.6316,188.86353,166.91975,,,33.06888962,,,35.47377014,,45.06592178,,,46.18413925,,22.19581032,,,25.73516083,,3.995,4.073,4.190000057,4.447,4.39
Malta,445053,455356,467999,484630,502653,66.98096453,66.41297693,65.88290903,65.37377518,64.8540325,5.379000187,4.686999798,4.000999928,3.71600008,3.47300005,5.387000084,5.164000034,4.251999855,3.555999994,3.773999929,5.374000072,4.375,3.834000111,3.825999975,3.266000032,11091434435,11665231192,13146963159,14750790658,14989415684,208231,215515,223557,235579,243422,5.216350079,5.207540035,4.824379921,,,22.83451,,,,,29.54522,,,,,44.39611,,,,,,,,94.50318909,,,,,93.00997162,,,,,95.98872375,,6.302,6.488,6.52699995,6.627,6.726
Myanmar,52680726,53045226,53382581,53708395,54045420,67.01409544,67.31718483,67.59224925,67.84430978,68.07389414,0.765999973,1.141000032,1.550999999,1.493999958,1.577000022,0.902999997,1.394000053,2.023000002,1.962000012,2.073999882,0.667999983,0.963999987,1.228999972,1.175999999,1.238999963,67822772707,67184236747,68945867478,76168043982,76085852617,24925876,24611006,24283550,24470007,24690588,,,2.087680101,1.922889948,1.93208003,,,7.66681,7.81464,,,,11.39294,10.30288,,,,,16.6916,,,75.55120087,,,,,80.01158905,,,,,71.84699249,,,,4.307,4.395,4.545000076,4.308,4.36
Montenegro,622159,622303,622373,622227,622137,67.71862778,67.52483803,67.20201796,66.81554422,66.46061145,17.54400063,17.72299957,16.07099915,15.17500019,14.88300037,17.30599976,17.07999992,16.9470005,15.09700012,15.72999954,17.73900032,18.23800087,15.37899971,15.23499966,14.22500038,4053097851,4373958354,4844606146,5504255214,5542577965,268047,271005,271367,277016,277234,,,,,,,,,,,,,,,,,,,,,,,,98.84718323,,,,,99.45046997,,,,,98.27134705,,5.192,5.161,5.236999989,5.347,5.523
Mongolia,2998439,3056359,3113779,3170208,3225167,67.27377145,66.64579219,66.05640208,65.50689291,65.01238541,4.861000061,7.235000134,6.359000206,6.254000187,6.011000156,4.245999813,5.873000145,5.640999794,5.59100008,5.630000114,5.374000072,8.369000435,6.960999966,6.813000202,6.333000183,11749620620,11186734674,11425755280,13108769496,13996719329,1287072,1278706,1306828,1319351,1331891,4.176990032,5.18061018,4.088590145,,,13.1827,16.58952,14.10634,,,,,,,,7.9848,10.67267,5.18859,,,,,,98.42311859,,,,,98.18601227,,,,,98.64888763,,4.874,4.907,4.954999924,5.125,5.285
Mozambique,27042002,27829942,28649007,29495962,30366036,51.67990521,51.88467542,52.14220606,52.43843539,52.75355334,3.426000118,3.382999897,3.308000088,3.236999989,3.240999937,3.673000097,3.596999884,3.522000074,3.473999977,3.453000069,3.157000065,3.148999929,3.075000048,2.977999926,3.009000063,15950969019,11936999283,13219084261,14845870051,15291448212,11628554,11989898,12371703,12772428,13193108,,5.865039825,5.505559921,5.499849796,,,,,,,,,,,,,,,,,56.03900146,,60.65542984,,,70.75839233,,72.59944916,,,43.06246185,,50.29513931,,,4.971,,4.550000191,4.417,4.466
Mauritania,4046301,4163534,4282574,4403319,4525696,56.37637932,56.46742802,56.60673381,56.77570502,56.95484186,9.758000374,9.692000389,9.576999664,9.463999748,9.548000336,12.16899967,12.18599987,12.04599953,11.94999981,12.11200047,8.656999588,8.552000046,8.444000244,8.319000244,8.366000175,6166857629,6398744505,6758390729,7049169771,7600656944,1099054,1135240,1172264,1210148,1248249,,1.944059968,,,1.89546001,9.59914,10.18348,,,,17.85968,14.17252,,,,92.77992,95.78092,,,,,,53.49758911,,,,,63.74855042,,,,,43.35438919,,,4.436,4.201,4.291999817,4.356,4.49
Mauritius,1262605,1263473,1264613,1265303,1265711,70.64565971,70.65526027,70.69092186,70.73213461,70.74156394,7.409999847,6.81400013,6.751999855,6.657000065,6.673999786,10.70199966,10.42199993,10.05300045,9.904000282,9.998999596,5.293000221,4.525000095,4.646999836,4.554999828,4.506999969,11692287066,12232463656,13259351418,14181951059,14048430519,603765,600981,608131,608753,610685,4.886670113,5.013599873,5.02312994,4.834589958,4.719349861,12.51795,14.08182,15.73389,15.56837,,30.67578,31.32815,31.95951,31.32456,,11.11475,10.53482,9.57631,,,92.70760345,93.15783691,,91.32539368,,94.86116791,95.43585968,,93.35735321,,90.65402222,90.98055267,,89.36637878,,5.477,5.648,5.629000187,5.891,5.888
Malawi,16745303,17205289,17670260,18143315,18628747,52.27595464,52.66897724,53.05410874,53.45227916,53.88928735,5.846000195,5.795000076,5.706999779,5.622000217,5.652999878,6.837999821,6.78000021,6.698999882,6.574999809,6.617000103,4.912000179,4.863999844,4.764999866,4.712999821,4.736000061,6373212641,5433040160,6303292264,6917301909,7666704427,7106401,7334170,7563865,7799084,8079230,5.608660221,4.748569965,4.031330109,4.714839935,,9.55053,8.15872,,,,26.41518,24.02977,,,,,,,,,62.14353943,,,,,69.75396729,,,,,55.20410919,,,,,4.292,4.156,3.970000029,3.587,3.41
Malaysia,30270962,30684804,31105028,31528585,31949777,68.93482936,69.08061926,69.22225702,69.33310429,69.38424954,3.099999905,3.440000057,3.410000086,3.349999905,3.323999882,3.39199996,3.928999901,3.927000046,3.825999975,3.74000001,2.921000004,3.137000084,3.089999914,3.055000067,3.065000057,3.01355E+11,3.01255E+11,3.19112E+11,3.58715E+11,3.64681E+11,14612026,14851647,15114465,15381536,15673198,4.894869804,4.75191021,4.677569866,4.481259823,4.163189888,16.07894,16.12796,16.13708,,,,21.14754,22.59321,22.81098,,,25.90471,24.78556,23.75401,,,94.88057709,95.08264923,94.85440826,,,96.29699707,96.49912262,96.12304688,,,93.36942291,93.55406952,93.50482941,,5.77,6.005,6.084000111,6.322,5.339
Niger,20001663,20788838,21602472,22442948,23310715,47.25925539,47.25836963,47.31635613,47.42066751,47.56111943,0.514999986,0.504999995,0.486999989,0.470999986,0.474999994,0.419,0.405999988,0.386999995,0.368999988,0.360000014,0.586000025,0.578000009,0.56099999,0.546000004,0.559000015,9685577941,10355006770,11189541083,12846952857,12911689659,7225239,7503949,7799638,8111179,8423258,4.494679928,2.990449905,2.581650019,3.547209978,,22.53418,16.47221,13.30223,,,65.02605,20.61046,17.13543,,,312.53591,314.50436,275.24802,,,,,,35.04999924,,,,,43.59405899,,,,,26.64999962,,3.845,3.856,4.027999878,4.166,4.628
Nigeria,181137448,185960289,190873311,195874740,200963599,53.13394776,53.14795166,53.23774609,53.38598302,53.56938646,4.31099987,7.059999943,8.388999939,8.243000031,8.095999718,5.105999947,8.11400032,9.260000229,9.100999832,8.907999992,3.660000086,6.199999809,7.676000118,7.539000034,7.434000015,4.86803E+11,4.0465E+11,3.75746E+11,3.9719E+11,4.4812E+11,54559255,55288066,56831352,58403811,59873566,,,,,,,,,,,,,,,,,,,,,,,,62.01601028,,,,,71.25570679,,,,,52.65647888,,5.268,4.875,5.073999882,5.155,5.265
Nicaragua,6223240,6303974,6384855,6465513,6545502,63.97330008,64.21182892,64.39931362,64.55082135,64.68715463,4.699999809,3.900000095,3.299999952,5.199999809,6.836999893,5.443999767,4.274000168,3.487999916,5.261000156,6.696000099,4.234000206,3.663000107,3.180000067,5.162000179,6.926000118,12756706583,13286083645,13785909906,13063904770,12520915291,2832718,2890622,2947535,2992406,3048887,4.078430176,4.081150055,4.357679844,,,,,,,,,,,,,,,,,,82.61454773,,,,,82.43855286,,,,,82.77935028,,,,,5.828,5.992,6.071000099,6.141,6.105
Netherlands,16939923,17030314,17131296,17231624,17332850,65.32420021,65.0519292,64.85473799,64.69564866,64.51118404,6.872000217,6.006000042,4.839000225,3.829999924,3.196000099,7.276000023,6.510000229,5.257999897,3.957000017,3.361999989,6.527999878,5.576000214,4.479000092,3.721999884,3.053999901,7.65265E+11,7.83528E+11,8.3387E+11,9.14043E+11,9.07051E+11,9034853,9051897,9111169,9227941,9275661,5.34815979,5.479599953,5.17509985,,,16.84558,16.66924,,,,22.73967,23.12418,,,,33.0426,35.77867,,,,,,,,,,,,,,,,,,,7.378,7.339,7.376999855,7.441,7.488
Norway,5188607,5234519,5276968,5311916,5347896,65.73465009,65.60396987,65.49492988,65.40173947,65.31435954,4.296000004,4.678999901,4.162000179,3.799999952,3.345999956,3.999000072,3.913000107,3.690999985,3.538000107,3.243999958,4.559999943,5.360000134,4.581999779,4.031000137,3.437000036,3.85802E+11,3.6882E+11,3.98394E+11,4.34167E+11,4.03336E+11,2762074,2769807,2762942,2799958,2818011,7.569330215,8.030550003,7.911980152,,,21.50107,21.70425,,,,26.35316,26.78578,,,,37.31122,39.82164,,,,,,,,,,,,,,,,,,,7.522,7.498,7.537000179,7.594,7.554
Nepal,27015031,27261131,27627124,28087871,28608710,61.10603019,62.07694387,62.99880203,63.8580639,64.64705679,1.475000024,1.44599998,1.396000028,1.350000024,1.406999946,1.253000021,1.226999998,1.23300004,1.159000039,1.210000038,1.75,1.72300005,1.603999972,1.593000054,1.654000044,21410840909,21185922408,25180583770,29173513476,30641380604,14970822,15384208,15853018,16359487,16885875,3.703589916,4.440989971,5.518370152,5.102069855,,12.35956,,,,,10.45324,,,,,24.16269,,,,,,,,67.90843201,,,,,78.59133911,,,,,59.72443008,,4.514,4.793,4.961999893,4.88,4.913
New Zealand,4595700,4693200,4793900,4841000,4917000,65.38199323,65.19028216,64.95437932,64.69414402,64.43943975,5.364999771,5.099999905,4.702000141,4.297999859,4.068999767,5.864999771,5.473999977,5.197999954,4.467999935,4.448999882,4.918000221,4.763000011,4.256000042,4.143000126,3.72300005,1.77468E+11,1.88224E+11,2.05416E+11,2.07921E+11,2.06929E+11,2513183,2608432,2696341,2721966,2764798,6.337389946,6.433350086,6.283669949,,,18.34146,20.32099,,,,20.84411,21.11448,,,,26.93331,25.25573,,,,,,,,,,,,,,,,,,,7.286,7.334,7.31400013,7.324,7.307
Oman,4267348,4479219,4665935,4829483,4974986,75.88678027,75.8033934,75.61477588,75.36070706,75.13301545,3.631999969,3.269999981,3.023000002,2.864000082,2.671000004,13.21000004,13.29899979,12.42399979,11.82299995,11.90999985,2.170000076,1.75,1.618000031,1.544999957,1.322999954,68399663322,65480507171,70598026283,79788768969,76331518669,2349315,2482965,2601786,2701563,2793208,,,,,,,31.77481,,,,,34.97368,36.02522,,,,43.55851,,,,93.03861237,94.89998627,95.5759964,95.6515274,,96.63287354,96.63082886,97.02387238,96.98941803,,86.03720856,90.94416046,92.2256012,92.69399261,,6.853,,,,
Pakistan,199426964,203627284,207896686,212215030,216565318,59.75335662,59.98627382,60.20754291,60.41741109,60.62321438,3.565999985,3.789000034,3.944999933,4.083000183,4.453000069,6.18200016,5.789000034,5.225999832,4.559999943,5.596000195,2.829999924,3.246999979,3.609999895,3.963000059,4.160999775,2.70556E+11,2.78655E+11,3.04567E+11,3.14568E+11,2.78222E+11,67754731,69170840,70602092,72040845,73943766,2.650019884,3.002919912,2.89951992,,,8.09756,,,,,16.02248,,,,,63.01978,69.92226,67.23956,,,,,59.13204956,,,,,71.11599731,,,,,46.46767044,,,5.194,5.132,5.269000053,5.472,5.653
Panama,3968487,4037078,4106771,4176873,4246439,64.60106837,64.67031353,64.75061052,64.8329646,64.90704329,3.002000093,3.315000057,3.900000095,3.894000053,3.90199995,3.928999901,3.937000036,5.116000175,4.993999958,5.054999828,2.403000116,2.911000013,3.107000113,3.151000023,3.122999907,54091700000,57907700000,62219000000,65128200000,66800800000,1858187,1910880,1937154,2029802,2070438,,,,,,,,,,,,,,,,,,,,,,,,95.41181183,,,,,95.96893311,,,,,94.8817215,,6.786,6.701,6.452000141,6.43,6.321
Peru,30470734,30926032,31444297,31989256,32510453,64.59269737,65.34223337,65.82670092,66.12100436,66.3520253,3,3.535000086,3.460000038,3.390000105,3.309999943,2.961999893,3.572000027,3.500999928,3.461999893,3.40899992,3.032000065,3.503000021,3.424999952,3.328000069,3.226000071,1.89805E+11,1.91896E+11,2.11007E+11,2.22045E+11,2.26848E+11,16583446,16965614,17810899,18346713,18864899,3.969330072,3.813169956,3.931309938,3.723160028,3.847290039,12.56451,11.48576,11.69517,11.22288,,13.8863,13.93289,15.06599,14.64931,,,10.37422,10.88362,,,94.16233826,94.17366791,94.14961243,94.40827179,,97.10637665,97.1884613,97.03974152,97.12136841,,91.24652863,91.18852997,91.27012634,91.70310974,,5.824,5.743,5.715000153,5.663,5.697
Philippines,102113212,103663927,105173264,106651922,108116615,63.1159012,63.31540795,63.59489479,63.91439103,64.20912271,3.068000078,2.707999945,2.552000046,2.338000059,2.150000095,3.219000101,2.869999886,2.701999903,2.676000118,2.441999912,2.969000101,2.602999926,2.459000111,2.125,1.963999987,3.06446E+11,3.18627E+11,3.28481E+11,3.46842E+11,3.76796E+11,43017635,43863054,43007823,43864623,44815390,,,,,,,,,,,,,,,,,,,,,98.18254852,,,,,98.12325287,,,,,98.24175262,,,,,5.073,5.279,5.429999828,5.524,5.631
Poland,37986412,37970087,37974826,37974750,37970874,69.42422084,68.87713146,68.18942444,67.42990642,66.69771627,7.500999928,6.160999775,4.887000084,3.845000029,3.473999977,7.710000038,6.225999832,4.907999992,3.846999884,3.509000063,7.330999851,6.107999802,4.870999813,3.844000101,3.446000099,4.77812E+11,4.7263E+11,5.26509E+11,5.87412E+11,5.95858E+11,18315532,18376997,18443681,18391322,18260472,4.812260151,4.639220238,4.559569836,,,23.84992,23.08263,,,,22.34623,22.56102,,,,28.11992,25.41068,,,,,,,,,,,,,,,,,,,5.791,5.835,5.97300005,6.123,6.182
Portugal,10358076,10325452,10300300,10283822,10269417,65.15130516,64.96154486,64.77522001,64.58823464,64.39122422,12.44400024,11.06599998,8.866999626,6.993000031,6.334000111,12.74600029,11.16600037,9.348999977,7.436999798,6.946000099,12.15600014,10.97099972,8.406000137,6.565000057,5.743000031,1.99314E+11,2.06286E+11,2.21358E+11,2.42313E+11,2.38785E+11,5216392,5203775,5248650,5267545,5239181,4.885540009,,5.015610218,,,22.50957,,,,,27.69333,,,,,26.90651,,,,,,,,96.1375885,,,,,97.35362244,,,,,95.0725174,,5.102,5.123,5.195000172,5.41,5.693
Paraguay,6688746,6777872,6867062,6956071,7044636,63.68411956,63.9178934,64.05463706,64.12927939,64.19983942,4.556000233,5.255000114,4.614999771,4.53399992,4.809000015,4.948999882,6.747000217,5.44299984,5.321000099,5.78399992,4.298999786,4.285999775,4.074999809,4.001999855,4.145999908,36164068797,36054281572,39008900332,40384691791,38145288940,3240419,3338124,3406346,3534912,3596812,,3.438339949,,,,,11.67423,,,,,11.92418,,,,,,,,,95.55484009,94.65023804,,94.02079773,,96.25430298,95.47605896,,94.51148224,,94.87442017,93.83505249,,93.53170776,,5.878,5.538,5.493000031,5.681,5.743
Qatar,2565710,2654374,2724724,2781677,2832067,85.56762066,85.39226198,85.25713392,85.08916548,84.88093679,0.170000002,0.150000006,0.140000001,0.109999999,0.090999998,0.866999984,0.717000008,0.638999999,0.479000002,0.432000011,0.061000001,0.061000001,0.061999999,0.052000001,0.037,1.6174E+11,1.51732E+11,1.61099E+11,1.83335E+11,1.75838E+11,1952246,2004463,2046136,2085366,2124504,,,2.86383009,,2.695349932,,,,,,,,,,,,,,,,,93.14530182,93.46396637,,,,92.88156128,93.14446259,,,,94.20703888,94.7115097,,,6.611,6.375,6.375,6.374,6.374
Romania,19815616,19702267,19587290,19472545,19356544,67.50843092,67.15429688,66.66878838,66.12674365,65.63597608,6.811999798,5.901000023,4.927000046,4.186999798,3.976000071,5.852000237,4.982999802,4.039000034,3.487999916,3.423000097,7.535999775,6.59100008,5.604000092,4.71600008,4.393000126,1.77729E+11,1.88129E+11,2.11695E+11,2.41457E+11,2.50077E+11,9114728,8952240,9108470,9054882,8932844,3.106760025,2.974109888,3.095390081,,,8.65312,7.82649,,,,16.19413,15.1606,,,,24.0546,26.09842,,,,,,,98.84449768,,,,,99.10800934,,,,,98.59976959,,5.124,5.528,5.824999809,5.945,6.07
Rwanda,11369071,11668818,11980937,12301939,12626950,56.71962995,56.91035611,57.01410763,57.0862309,57.20571476,1.143000007,1.113000035,1.062999964,1.01699996,1.029999971,1.215000033,1.174999952,1.113000035,1.06099999,1.070000052,1.067999959,1.047000051,1.008000016,0.970000029,0.986999989,8545441361,8697268916,9253098954,9635951160,10354417725,5668191,5837087,6007191,6178259,6362559,3.632339954,3.419300079,3.110830069,3.073750019,,5.54209,5.47035,,4.25557,,31.21191,37.14513,,21.67381,,107.95651,,,97.65851,,,,,73.21559143,,,,,77.55879974,,,,,69.39453888,,3.465,3.515,3.470999956,3.408,3.334
Saudi Arabia,31717667,32442572,33099147,33699947,34268528,71.15644098,71.36899171,71.53340369,71.64306385,71.72113141,5.590000153,5.650000095,5.889999866,6.039999962,5.927000046,21.65699959,21.17399979,20.33200073,22.48800087,22.11400032,2.471999884,2.519000053,3.073999882,2.930999994,2.88499999,6.5427E+11,6.44936E+11,6.88586E+11,7.86522E+11,7.92967E+11,13185854,13607874,13839522,14019589,14387604,,,,,,,,,,,,,,,,,,,,,,,95.32862854,,,,,97.10370636,,,,,92.7071991,,,6.411,6.379,6.343999863,6.371,6.375
Sudan,38902950,39847440,40813396,41801533,42813238,55.05227239,55.32236589,55.61016889,55.91004761,56.21697663,17.31599998,17.22299957,17.05999947,16.89999962,16.53499985,30.02499962,29.875,29.51300049,29.12599945,27.7689991,11.94299984,11.82299995,11.68999958,11.57199955,11.63599968,74294508240,51772232495,45021077955,33128480499,30513456085,11069998,11378646,11701253,12055376,12410692,,,,,,,,,,,,,,,,,,,,,,,,60.6971817,,,,,65.43515015,,,,,56.06322861,,4.55,4.139,4.138999939,4.139,
Senegal,14578459,14993528,15419381,15854360,16296364,53.4647935,53.55725364,53.68914588,53.85774593,54.06165449,6.756999969,6.705999851,6.614999771,6.52699995,6.604000092,7.303999901,7.250999928,7.184999943,7.072000027,7.446000099,6.389999866,6.337999821,6.230000019,6.157999992,6.03399992,17774766636,19040312815,20996564752,23236007428,23578084052,3763014,3877928,3997403,4122004,4255475,5.45637989,5.113090038,4.624969959,4.833280087,,13.74234,11.80185,,10.90433,,20.54068,11.42773,,11.4156,,176.3571,143.13554,,131.01343,,,,51.90042114,,,,,64.81227875,,,,,39.7985611,,,3.904,4.219,4.534999847,4.631,4.681
Singapore,5535002,5607283,5612253,5638676,5703569,78.32063578,77.94225802,77.20764444,76.25833717,75.27536737,3.789999962,4.079999924,4.199999809,4.019000053,4.109000206,3.977999926,4.487999916,4.43599987,4.255000114,4.31400013,3.655999899,3.786999941,4.032000065,3.848999977,3.961999893,3.08004E+11,3.18652E+11,3.41863E+11,3.73217E+11,3.72063E+11,3451949,3496292,3497085,3493801,3527065,,,,,,,,17.51811,,,,,21.63771,,,,,23.54145,,,96.82549286,97.04956055,97.2022171,97.34485626,,98.55957031,98.73446655,98.79692078,98.85089874,,95.19065094,95.44789124,95.68946838,95.91941071,,6.798,6.739,6.572000027,6.343,6.262
Sierra Leone,7171914,7328838,7488431,7650154,7813215,55.09827642,55.3733377,55.66159924,55.97380444,56.32795207,4.637000084,4.586999893,4.5,4.416999817,4.427999973,3.806999922,3.796999931,3.700999975,3.624000072,3.628000021,5.445000172,5.361000061,5.288000107,5.202000141,5.218999863,4218723875,3674794530,3739577973,4085114794,4121733705,2423877,2484881,2548635,2614289,2681359,,3.060230017,4.635769844,6.989630222,7.702280045,,5.66124,4.75965,12.36935,,,5.51217,14.26684,,,,,,,,,,,43.20632935,,,,,51.6468811,,,,,34.85203171,,4.507,4.635,4.709000111,4.571,4.374
El Salvador,6325124,6356143,6388122,6420744,6453553,63.87187034,64.22193459,64.44966802,64.58082908,64.67197217,3.997999907,4.418000221,4.385000229,4.006000042,4.110000134,3.473999977,3.851999998,4.006000042,3.750999928,3.578000069,4.375999928,4.831999779,4.657999992,4.18900013,4.493999958,23438240000,24191440000,24979200000,26117400000,27022640000,2665700,2729547,2743560,2757089,2789514,3.909879923,3.825239897,3.725229979,3.592420101,,13.55766,16.15496,16.03698,16.10453,,13.09878,15.0163,15.53204,15.0804,,10.84972,10.8018,12.01038,11.12942,,87.96984863,88.14176941,88.48271179,89.00859833,,90.0099411,90.29927063,90.63137817,91.1023407,,86.21710205,86.32642365,86.67363739,87.23413849,,6.13,6.068,6.002999783,6.167,6.253
Serbia,7095383,7058322,7020858,6982604,6944975,66.87910488,66.59961195,66.27936081,65.96452656,65.71855405,17.65999985,15.25699997,13.47700024,12.7329998,12.68599987,18.75799942,16.09900093,14.27299976,13.69799995,13.77999973,16.80599976,14.59000015,12.83899975,11.96000004,11.80900002,39655958843,40692643373,44179055280,50640650221,51475016532,3096714,3191611,3219215,3241884,3218840,3.789020061,3.640269995,3.715090036,3.585390091,,43.65488,,,,,11.11718,,,,,33.58741,29.57195,29.78442,,,,98.84150696,,,,,99.49970245,,,,,98.22827911,,,,5.123,5.177,5.394999981,5.398,5.603
Suriname,559136,564883,570501,575987,581363,65.48557346,65.61123621,65.76189842,65.92336673,66.07301349,7.21999979,7.169000149,7.080999851,6.993999958,7.334000111,11.66499996,11.62800026,11.60700035,11.44099998,11.92300034,4.461999893,4.464000225,4.323999882,4.272999763,4.506999969,4787367928,3128953537,3216207914,3464656616,3697371950,207995,209868,212400,214905,217280,,,,,,,,,,,,,,,,,,,,,,,,94.38327026,,,,,96.07404327,,,,,92.71205902,,6.269,6.269,,,
Slovenia,2063531,2065042,2066388,2073894,2087946,67.31675711,66.74025292,66.07450224,65.3713453,64.70807551,8.961999893,8,6.56400013,5.107999802,4.195000172,10.03800011,8.588000298,7.479000092,5.697000027,4.659999847,8.050999641,7.489999771,5.770999908,4.602000237,3.79399991,43090173395,44736333522,48586603448,54161636035,54174227309,1010900,998363,1029116,1037571,1034477,4.909530163,4.801780224,4.783239841,,,24.55179,23.5703,,,,23.9989,23.0407,,,,23.84036,24.3256,,,,,,,,,,,,,,,,,,,5.848,5.768,5.757999897,5.948,6.118
Sweden,9799186,9923085,10057698,10175214,10285453,63.0971792,62.77146814,62.51341761,62.32268961,62.17594015,7.43200016,6.989999771,6.717999935,6.346000195,6.475999832,7.289999962,6.585999966,6.441999912,6.291999817,6.21999979,7.56099987,7.357999802,6.96999979,6.394999981,6.710000038,5.05104E+11,5.15655E+11,5.41019E+11,5.55455E+11,5.30884E+11,5186060,5250661,5336002,5411383,5470074,7.443900108,7.618619919,7.568830013,,,21.33574,21.74093,,,,23.58743,23.75742,,,,43.11866,43.24651,,,,,,,,,,,,,,,,,,,7.364,7.291,7.28399992,7.314,7.343
Chad,14110975,14561666,15016773,15477751,15946876,49.71862681,49.90749681,50.13270845,50.39318107,50.68741364,1.832999945,1.855999947,1.84800005,1.838000059,1.891000032,1.56099999,1.582000017,1.625,1.64199996,1.70599997,2.058000088,2.084000111,2.032999992,2.003000021,2.046000004,10950392220,10097778354,10000395242,11239167048,11314951343,5221720,5408037,5597518,5788876,5995556,,,2.454819918,,,,,,,,,,,,,,,,,,26.00299072,22.31155014,,,,38.91820145,31.32879066,,,,13.93340969,13.95522976,,,,3.667,3.763,3.936000109,4.301,4.35
Togo,7323158,7509952,7698475,7889094,8082366,55.06132737,55.26701839,55.51219631,55.79600849,56.11429871,2.203999996,2.174999952,2.125999928,2.078999996,2.038000107,1.700000048,1.661000013,1.621999979,1.585999966,1.547000051,2.698999882,2.681999922,2.624000072,2.566999912,2.523999929,4180866177,4486979198,4819949975,5364369026,5490272413,3315730,3407416,3501093,3596555,3700152,5.10860014,4.955580235,4.989759922,5.369569778,,16.09805,16.16121,,,,,,,,,91.09807,81.64483,77.17135,,,63.74562073,,,,,77.25942993,,,,,51.24177933,,,,,2.839,3.303,3.494999886,3.999,4.085
Thailand,68714511,68971331,69209858,69428524,69625582,71.42375065,71.34828152,71.20921442,71.01211804,70.77021345,0.597000003,0.688000023,0.829999983,0.765999973,0.754000008,0.606000006,0.713999987,0.845000029,0.742999971,0.741999984,0.588999987,0.666000009,0.818000019,0.783999979,0.763999999,4.01296E+11,4.1343E+11,4.56295E+11,5.06514E+11,5.43549E+11,38916820,38662091,38490554,38907795,38989896,,,,,,,,,,,,,,,,,,,,,92.86830902,,,93.76776123,,94.65911865,,,95.20239258,,91.19193268,,,92.42855835,,6.455,6.474,6.423999786,6.072,6.008
Tajikistan,8454028,8663579,8880268,9100837,9321018,61.21563591,60.91155861,60.56487259,60.19382837,59.84295921,11.5010004,11.41800022,11.27400017,11.13300037,11.0170002,10.41699982,10.38099957,10.26000023,10.08300018,9.93500042,12.14500046,12.05099964,11.88500023,11.75899982,11.66300011,7854602392,6952678127,7157865188,7522947810,8116626794,2286008,2317977,2365515,2412933,2464790,5.231389999,,,,,,,,,,,,,,,19.56957,,,,,,,,,,,,,,,,,,,,4.786,4.996,5.040999889,5.199,5.467
