Country Name,2015 Total Pop,2016 Total Pop,2017 Total Pop,2018 Total Pop,2019 Total Pop,2015 Adults (%),2016 Adults (%),2017 Adults (%),2018 Adults (%),2019 Adults (%),2015 Total Unemploment,2016 Total Unemploment,2017 Total Unemploment,2018 Total Unemploment,2019 Total Unemploment,2015 Female Unemploment,2016 Female Unemploment,2017 Female Unemploment,2018 Female Unemploment,2019 Female Unemploment,2015 Male Unemployment,2016 Male Unemployment,2017 Male Unemployment,2018 Male Unemployment,2019 Male Unemployment,2015 Total GDP,2016 Total GDP,2017 Total GDP,2018 Total GDP,2019 Total GDP,2015 Total Labor Force,2016 Total Labor Force,2017 Total Labor Force,2018 Total Labor Force,2019 Total Labor Force,2015 % Total GDP_x,2016 % Total GDP_x,2017 % Total GDP_x,2018 % Total GDP_x,2019 % Total GDP_x,"2015 % Spending/Student, Primary_x","2016 % Spending/Student, Primary_x","2017 % Spending/Student, Primary_x","2018 % Spending/Student, Primary_x","2019 % Spending/Student, Primary_x","2015 % Spending/Student, Secondary_x","2016 % Spending/Student, Secondary_x","2017 % Spending/Student, Secondary_x","2018 % Spending/Student, Secondary_x","2019 % Spending/Student, Secondary_x","2015 % Spending/Student, Tertiary_x","2016 % Spending/Student, Tertiary_x","2017 % Spending/Student, Tertiary_x","2018 % Spending/Student, Tertiary_x","2019 % Spending/Student, Tertiary_x",2015 % Total GDP_y,2016 % Total GDP_y,2017 % Total GDP_y,2018 % Total GDP_y,2019 % Total GDP_y,"2015 % Spending/Student, Primary_y","2016 % Spending/Student, Primary_y","2017 % Spending/Student, Primary_y","2018 % Spending/Student, Primary_y","2019 % Spending/Student, Primary_y","2015 % Spending/Student, Secondary_y","2016 % Spending/Student, Secondary_y","2017 % Spending/Student, Secondary_y","2018 % Spending/Student, Secondary_y","2019 % Spending/Student, Secondary_y","2015 % Spending/Student, Tertiary_y","2016 % Spending/Student, Tertiary_y","2017 % Spending/Student, Tertiary_y","2018 % Spending/Student, Tertiary_y","2019 % Spending/Student, Tertiary_y",2015 Total Literacy,2016 Total Literacy,2017 Total Literacy,2018 Total Literacy,2019 Total Literacy,2015 Male Literacy,2016 Male Literacy,2017 Male Literacy,2018 Male Literacy,2019 Male Literacy,2015 Female Literacy,2016 Female Literacy,2017 Female Literacy,2018 Female Literacy,2019 Female Literacy,2015 Happiness Score,2016 Happiness Score,2017 Happiness Score,2018 Happiness Score,2019 Happiness Score
Moldova,2834530.0,2802170.0,2755158.0,2706049.0,2657637.0,74.15911268,73.79855775,73.27474257,72.67035279999999,72.09718982,3.6940000060000004,4.184999943,4.09800005,2.9779999260000003,5.47300005,2.9200000760000004,2.8800001139999996,3.338999987,2.471999884,4.15500021,4.445000172,5.447999954,4.822999954,3.4790000919999997,6.7680001260000004,7745231660.0,8071480541.0,9669759987.0,11456717193.0,11968713370.0,1052791.0,1009773.0,982127.0,988570.0,963122.0,,5.608449936,5.6184401510000015,5.439730167,,34.82502,32.545190000000005,32.53601,32.53494,,32.85989,30.51211,30.9975,31.08682,,,31.4807,30.62616,26.64596,,,5.608449936,5.6184401510000015,5.439730167,,34.82502,32.545190000000005,32.53601,32.53494,,32.85989,30.51211,30.9975,31.08682,,,31.4807,30.62616,26.64596,,,,,,,,,,,,,,,,,5.888999999999999,5.897,5.837999821,5.64,5.529
Mongolia,2998439.0,3056359.0,3113779.0,3170208.0,3225167.0,67.27377145,66.64579219,66.05640208,65.50689291,65.01238541,4.861000061,7.235000134,6.359000206,6.254000187000001,6.011000156000001,4.245999813,5.873000145,5.640999794,5.59100008,5.6300001139999996,5.374000072,8.369000435,6.960999966,6.8130002020000004,6.333000182999999,11749620620.0,11186734674.0,11425755280.0,13108769496.0,13996719329.0,1287072.0,1278706.0,1306828.0,1319351.0,1331891.0,4.176990032,5.18061018,4.088590145,,,13.1827,16.58952,14.10634,,,,,,,,7.9848,10.67267,5.1885900000000005,,,4.176990032,5.18061018,4.088590145,,,13.1827,16.58952,14.10634,,,,,,,,7.9848,10.67267,5.1885900000000005,,,,,,98.4231185913086,,,,,98.1860122680664,,,,,98.6488876342773,,4.874,4.907,4.954999924,5.125,5.285
Montenegro,622159.0,622303.0,622373.0,622227.0,622137.0,67.71862778,67.52483803,67.20201796,66.81554422,66.46061145,17.54400063,17.72299957,16.07099915,15.17500019,14.88300037,17.30599976,17.07999992,16.9470005,15.09700012,15.72999954,17.73900032,18.23800087,15.37899971,15.23499966,14.22500038,4053097851.0,4373958354.0,4844606146.0,5504255214.0,5542577965.0,268047.0,271005.0,271367.0,277016.0,277234.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.8471832275391,,,,,99.45046997070308,,,,,98.2713470458984,,5.192,5.1610000000000005,5.236999989,5.347,5.523
Morocco,34663603.0,35126296.0,35581294.0,36029138.0,36471769.0,65.88659869,65.81884852,65.79405364,65.78071505,65.73002807,9.460000037999999,9.300000191,9.187000275,9.078000069,9.019000053,10.42399979,10.70100021,10.71800041,10.53800011,10.41499996,9.138999939,8.843999862999999,8.699999809,8.609999657000001,8.574000359,101180000000.0,103312000000.0,109683000000.0,118096000000.0,119700000000.0,11817891.0,11780964.0,11742989.0,11918297.0,12067484.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.7500076293945,,,,,83.3013534545898,,,,,64.5913772583008,,5.013,5.151,5.235000134,5.254,5.207999999999999
Mozambique,27042002.0,27829942.0,28649007.0,29495962.0,30366036.0,51.67990521,51.88467542,52.14220606,52.43843539,52.75355334,3.426000118,3.382999897,3.308000088,3.2369999889999996,3.2409999369999998,3.673000097,3.5969998839999997,3.5220000739999997,3.473999977,3.453000069,3.157000065,3.148999929,3.075000048,2.9779999260000003,3.0090000630000002,15950969019.0,11936999283.0,13219084261.0,14845870051.0,15291448212.0,11628554.0,11989898.0,12371703.0,12772428.0,13193108.0,,5.865039825,5.5055599210000015,5.499849796,,,,,,,,,,,,,,,,,,5.865039825,5.5055599210000015,5.499849796,,,,,,,,,,,,,,,,,56.0390014648438,,60.6554298400879,,,70.7583923339844,,72.5994491577148,,,43.062461853027294,,50.295139312744105,,,4.971,,4.5500001910000005,4.417,4.466
Myanmar,52680726.0,53045226.0,53382581.0,53708395.0,54045420.0,67.01409544,67.31718483,67.59224925,67.84430978,68.07389414,0.765999973,1.141000032,1.550999999,1.493999958,1.5770000219999998,0.902999997,1.394000053,2.023000002,1.9620000119999998,2.073999882,0.667999983,0.963999987,1.228999972,1.175999999,1.238999963,67822772707.0,67184236747.0,68945867478.0,76168043982.0,76085852617.0,24925876.0,24611006.0,24283550.0,24470007.0,24690588.0,,,2.087680101,1.922889948,1.93208003,,,7.666810000000001,7.81464,,,,11.39294,10.30288,,,,,16.6916,,,,2.087680101,1.922889948,1.93208003,,,7.666810000000001,7.81464,,,,11.39294,10.30288,,,,,16.6916,,,75.5512008666992,,,,,80.011589050293,,,,,71.8469924926758,,,,4.3069999999999995,4.395,4.545000076,4.308,4.36
Nepal,27015031.0,27261131.0,27627124.0,28087871.0,28608710.0,61.10603019,62.07694387,62.99880203,63.8580639,64.64705679,1.475000024,1.44599998,1.3960000280000002,1.350000024,1.406999946,1.2530000209999999,1.226999998,1.23300004,1.1590000390000001,1.210000038,1.75,1.72300005,1.6039999719999998,1.593000054,1.654000044,21410840909.0,21185922408.0,25180583770.0,29173513476.0,30641380604.0,14970822.0,15384208.0,15853018.0,16359487.0,16885875.0,3.703589916,4.4409899710000005,5.518370152,5.102069855,,12.35956,,,,,10.45324,,,,,24.16269,,,,,3.703589916,4.4409899710000005,5.518370152,5.102069855,,12.35956,,,,,10.45324,,,,,24.16269,,,,,,,,67.9084320068359,,,,,78.5913391113281,,,,,59.724430084228494,,4.513999999999999,4.793,4.961999893,4.88,4.913
Netherlands,16939923.0,17030314.0,17131296.0,17231624.0,17332850.0,65.32420021,65.0519292,64.85473799,64.69564866,64.51118404,6.872000217,6.006000042,4.839000225,3.8299999239999996,3.196000099,7.276000023,6.510000229,5.2579998969999995,3.957000017,3.3619999889999996,6.527999877999999,5.576000214,4.479000092,3.7219998839999997,3.053999901,765265000000.0,783528000000.0,833870000000.0,914043000000.0,907051000000.0,9034853.0,9051897.0,9111169.0,9227941.0,9275661.0,5.34815979,5.479599952999999,5.17509985,,,16.845579999999998,16.66924,,,,22.73967,23.12418,,,,33.0426,35.77867,,,,5.34815979,5.479599952999999,5.17509985,,,16.845579999999998,16.66924,,,,22.73967,23.12418,,,,33.0426,35.77867,,,,,,,,,,,,,,,,,,,7.377999999999999,7.3389999999999995,7.376999855,7.441,7.4879999999999995
New Zealand,4595700.0,4693200.0,4793900.0,4841000.0,4917000.0,65.38199323,65.19028216,64.95437932,64.69414402,64.43943975,5.364999771,5.099999905,4.702000141,4.297999859,4.068999767,5.864999771,5.473999977,5.197999954,4.467999935,4.448999882,4.918000221000001,4.763000011,4.256000042,4.1430001260000004,3.72300005,177468000000.0,188224000000.0,205416000000.0,207921000000.0,206929000000.0,2513183.0,2608432.0,2696341.0,2721966.0,2764798.0,6.337389946,6.433350086,6.283669949,,,18.34146,20.32099,,,,20.84411,21.11448,,,,26.93331,25.25573,,,,6.337389946,6.433350086,6.283669949,,,18.34146,20.32099,,,,20.84411,21.11448,,,,26.93331,25.25573,,,,,,,,,,,,,,,,,,,7.2860000000000005,7.334,7.31400013,7.324,7.307
Nicaragua,6223240.0,6303974.0,6384855.0,6465513.0,6545502.0,63.97330008,64.21182892,64.39931362,64.55082135,64.68715463,4.6999998089999995,3.900000095,3.299999952,5.1999998089999995,6.836999893,5.443999767,4.274000168,3.487999916,5.261000156000001,6.696000099,4.234000206,3.663000107,3.180000067,5.162000179,6.926000117999999,12756706583.0,13286083645.0,13785909906.0,13063904770.0,12520915291.0,2832718.0,2890622.0,2947535.0,2992406.0,3048887.0,4.078430176,4.081150055,4.357679844,,,,,,,,,,,,,,,,,,4.078430176,4.081150055,4.357679844,,,,,,,,,,,,,,,,,,82.6145477294922,,,,,82.4385528564453,,,,,82.7793502807617,,,,,5.827999999999999,5.992000000000001,6.071000099,6.141,6.105
Niger,20001663.0,20788838.0,21602472.0,22442948.0,23310715.0,47.25925539,47.25836963,47.31635613,47.42066751,47.56111943,0.514999986,0.504999995,0.48699998899999997,0.47099998600000004,0.474999994,0.419,0.405999988,0.386999995,0.36899998799999995,0.360000014,0.586000025,0.578000009,0.56099999,0.546000004,0.559000015,9685577941.0,10355006770.0,11189541083.0,12846952857.0,12911689659.0,7225239.0,7503949.0,7799638.0,8111179.0,8423258.0,4.494679928,2.990449905,2.581650019,3.547209978,,22.53418,16.47221,13.302229999999998,,,65.02605,20.61046,17.13543,,,312.53591,314.50436,275.24802,,,4.494679928,2.990449905,2.581650019,3.547209978,,22.53418,16.47221,13.302229999999998,,,65.02605,20.61046,17.13543,,,312.53591,314.50436,275.24802,,,,,,35.0499992370605,,,,,43.594058990478494,,,,,26.649999618530305,,3.845,3.8560000000000003,4.027999878,4.166,4.628
Nigeria,181137448.0,185960289.0,190873311.0,195874740.0,200963599.0,53.13394776,53.14795166,53.23774609,53.38598302,53.56938646,4.31099987,7.059999942999999,8.388999939,8.243000031000001,8.095999718,5.105999947,8.11400032,9.260000229,9.100999832000001,8.907999992,3.660000086,6.1999998089999995,7.676000117999999,7.539000034,7.434000015,486803000000.0,404650000000.0,375746000000.0,397190000000.0,448120000000.0,54559255.0,55288066.0,56831352.0,58403811.0,59873566.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0160102844238,,,,,71.2557067871094,,,,,52.6564788818359,,5.268,4.875,5.073999882,5.155,5.265
Norway,5188607.0,5234519.0,5276968.0,5311916.0,5347896.0,65.73465009,65.60396987,65.49492988,65.40173947,65.31435954,4.296000004,4.678999901,4.162000179,3.799999952,3.3459999560000004,3.999000072,3.913000107,3.690999985,3.538000107,3.2439999580000003,4.559999943,5.360000134,4.581999778999999,4.0310001369999995,3.437000036,385802000000.0,368820000000.0,398394000000.0,434167000000.0,403336000000.0,2762074.0,2769807.0,2762942.0,2799958.0,2818011.0,7.569330215,8.030550003,7.911980152000001,,,21.50107,21.70425,,,,26.35316,26.78578,,,,37.31122,39.82164,,,,7.569330215,8.030550003,7.911980152000001,,,21.50107,21.70425,,,,26.35316,26.78578,,,,37.31122,39.82164,,,,,,,,,,,,,,,,,,,7.522,7.497999999999999,7.537000179,7.593999999999999,7.553999999999999
Oman,4267348.0,4479219.0,4665935.0,4829483.0,4974986.0,75.88678027,75.8033934,75.61477588,75.36070706,75.13301545,3.6319999689999998,3.2699999810000002,3.023000002,2.864000082,2.671000004,13.21000004,13.29899979,12.42399979,11.82299995,11.90999985,2.170000076,1.75,1.618000031,1.544999957,1.3229999540000001,68399663322.0,65480507171.0,70598026283.0,79788768969.0,76331518669.0,2349315.0,2482965.0,2601786.0,2701563.0,2793208.0,,,,,,,31.77481,,,,,34.97368,36.02522000000001,,,,43.55851,,,,,,,,,,31.77481,,,,,34.97368,36.02522000000001,,,,43.55851,,,,93.0386123657227,94.8999862670898,95.5759963989258,95.6515274047852,,96.63287353515629,96.63082885742192,97.0238723754883,96.9894180297852,,86.0372085571289,90.9441604614258,92.2256011962891,92.6939926147461,,6.853,,,,
Pakistan,199426964.0,203627284.0,207896686.0,212215030.0,216565318.0,59.75335662,59.98627382,60.20754291,60.41741109,60.62321438,3.565999985,3.789000034,3.944999933,4.083000183,4.453000069,6.18200016,5.789000034,5.225999832,4.559999943,5.596000195,2.8299999239999996,3.246999979,3.609999895,3.9630000589999996,4.160999775,270556000000.0,278655000000.0,304567000000.0,314568000000.0,278222000000.0,67754731.0,69170840.0,70602092.0,72040845.0,73943766.0,2.650019884,3.002919912,2.89951992,,,8.097560000000001,,,,,16.022479999999998,,,,,63.01978,69.92226,67.23956,,,2.650019884,3.002919912,2.89951992,,,8.097560000000001,,,,,16.022479999999998,,,,,63.01978,69.92226,67.23956,,,,,59.132049560546896,,,,,71.1159973144531,,,,,46.4676704406738,,,5.194,5.132000000000001,5.269000053,5.472,5.653
Panama,3968487.0,4037078.0,4106771.0,4176873.0,4246439.0,64.60106837,64.67031353,64.75061052,64.83296460000001,64.90704329,3.002000093,3.3150000569999998,3.900000095,3.894000053,3.90199995,3.928999901,3.937000036,5.116000175,4.993999958,5.054999828,2.403000116,2.911000013,3.1070001130000002,3.151000023,3.122999907,54091700000.0,57907700000.0,62219000000.0,65128200000.0,66800800000.0,1858187.0,1910880.0,1937154.0,2029802.0,2070438.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.4118118286133,,,,,95.96893310546879,,,,,94.88172149658199,,6.7860000000000005,6.7010000000000005,6.452000141,6.43,6.321000000000001
Paraguay,6688746.0,6777872.0,6867062.0,6956071.0,7044636.0,63.68411956,63.917893400000004,64.05463706,64.12927939,64.19983942,4.556000233,5.2550001139999996,4.614999771,4.53399992,4.809000015,4.948999882,6.747000217,5.44299984,5.321000099,5.78399992,4.298999786,4.285999775,4.0749998089999995,4.001999855,4.145999908,36164068797.0,36054281572.0,39008900332.0,40384691791.0,38145288940.0,3240419.0,3338124.0,3406346.0,3534912.0,3596812.0,,3.438339949,,,,,11.67423,,,,,11.92418,,,,,,,,,,3.438339949,,,,,11.67423,,,,,11.92418,,,,,,,,,95.55484008789058,94.65023803710942,,94.0207977294922,,96.25430297851558,95.4760589599609,,94.51148223876949,,94.87442016601558,93.83505249023442,,93.53170776367192,,5.877999999999999,5.537999999999999,5.493000031,5.681,5.742999999999999
Peru,30470734.0,30926032.0,31444297.0,31989256.0,32510453.0,64.59269737,65.34223337,65.82670092,66.12100436,66.35202530000001,3.0,3.535000086,3.460000038,3.390000105,3.3099999430000002,2.961999893,3.572000027,3.500999928,3.461999893,3.40899992,3.032000065,3.503000021,3.424999952,3.328000069,3.226000071,189805000000.0,191896000000.0,211007000000.0,222045000000.0,226848000000.0,16583446.0,16965614.0,17810899.0,18346713.0,18864899.0,3.969330072,3.813169956,3.931309938,3.723160028,3.847290039,12.56451,11.48576,11.69517,11.22288,,13.8863,13.93289,15.06599,14.64931,,,10.37422,10.88362,,,3.969330072,3.813169956,3.931309938,3.723160028,3.847290039,12.56451,11.48576,11.69517,11.22288,,13.8863,13.93289,15.06599,14.64931,,,10.37422,10.88362,,,94.1623382568359,94.1736679077148,94.1496124267578,94.4082717895508,,97.1063766479492,97.1884613037109,97.0397415161133,97.12136840820308,,91.2465286254883,91.1885299682617,91.2701263427734,91.7031097412109,,5.824,5.742999999999999,5.715000152999999,5.662999999999999,5.697
Philippines,102113212.0,103663927.0,105173264.0,106651922.0,108116615.0,63.115901199999996,63.31540795,63.59489479,63.91439103,64.20912271,3.0680000780000003,2.707999945,2.552000046,2.338000059,2.150000095,3.2190001010000002,2.8699998860000004,2.701999903,2.676000118,2.441999912,2.9690001010000002,2.602999926,2.459000111,2.125,1.9639999869999998,306446000000.0,318627000000.0,328481000000.0,346842000000.0,376796000000.0,43017635.0,43863054.0,43007823.0,43864623.0,44815390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.1825485229492,,,,,98.1232528686523,,,,,98.2417526245117,,,,,5.073,5.279,5.429999828,5.524,5.631
Poland,37986412.0,37970087.0,37974826.0,37974750.0,37970874.0,69.42422084,68.87713146,68.18942444,67.42990642,66.69771627,7.500999928,6.160999775,4.887000083999999,3.845000029,3.473999977,7.7100000379999996,6.225999832,4.907999992,3.8469998839999997,3.5090000630000002,7.3309998510000005,6.107999802,4.870999813,3.8440001010000002,3.446000099,477812000000.0,472630000000.0,526509000000.0,587412000000.0,595858000000.0,18315532.0,18376997.0,18443681.0,18391322.0,18260472.0,4.812260151,4.639220238,4.5595698360000005,,,23.84992,23.08263,,,,22.34623,22.561020000000006,,,,28.11992,25.41068,,,,4.812260151,4.639220238,4.5595698360000005,,,23.84992,23.08263,,,,22.34623,22.561020000000006,,,,28.11992,25.41068,,,,,,,,,,,,,,,,,,,5.791,5.835,5.97300005,6.122999999999999,6.182
Portugal,10358076.0,10325452.0,10300300.0,10283822.0,10269417.0,65.15130516,64.96154486,64.77522001,64.58823464,64.39122422,12.44400024,11.06599998,8.866999626,6.993000031,6.334000111,12.74600029,11.16600037,9.348999977,7.4369997979999996,6.946000099,12.15600014,10.97099972,8.406000137000001,6.565000057000001,5.743000031,199314000000.0,206286000000.0,221358000000.0,242313000000.0,238785000000.0,5216392.0,5203775.0,5248650.0,5267545.0,5239181.0,4.885540009,,5.015610218,,,22.50957,,,,,27.69333,,,,,26.90651,,,,,4.885540009,,5.015610218,,,22.50957,,,,,27.69333,,,,,26.90651,,,,,,,,96.1375885009766,,,,,97.3536224365234,,,,,95.07251739501949,,5.102,5.122999999999999,5.195000172,5.41,5.693
Qatar,2565710.0,2654374.0,2724724.0,2781677.0,2832067.0,85.56762066,85.39226198,85.25713392,85.08916548,84.88093679,0.17000000199999998,0.150000006,0.14000000099999999,0.109999999,0.09099999800000001,0.8669999840000001,0.717000008,0.6389999989999999,0.47900000200000004,0.432000011,0.061000001,0.061000001,0.06199999900000001,0.052000001,0.037000000000000005,161740000000.0,151732000000.0,161099000000.0,183335000000.0,175838000000.0,1952246.0,2004463.0,2046136.0,2085366.0,2124504.0,,,2.86383009,,2.695349932,,,,,,,,,,,,,,,,,,2.86383009,,2.695349932,,,,,,,,,,,,,,,,,93.1453018188477,93.4639663696289,,,,92.88156127929692,93.1444625854492,,,,94.20703887939449,94.7115097045898,,,6.611000000000001,6.375,6.375,6.374,6.374
Romania,19815616.0,19702267.0,19587290.0,19472545.0,19356544.0,67.50843092,67.15429688,66.66878838,66.12674365,65.63597608,6.8119997979999996,5.901000023,4.927000046,4.186999798,3.976000071,5.852000237,4.982999802,4.039000034,3.487999916,3.423000097,7.535999775,6.59100008,5.604000092000001,4.71600008,4.3930001260000004,177729000000.0,188129000000.0,211695000000.0,241457000000.0,250077000000.0,9114728.0,8952240.0,9108470.0,9054882.0,8932844.0,3.106760025,2.974109888,3.095390081,,,8.65312,7.82649,,,,16.194129999999998,15.1606,,,,24.0546,26.09842,,,,3.106760025,2.974109888,3.095390081,,,8.65312,7.82649,,,,16.194129999999998,15.1606,,,,24.0546,26.09842,,,,,,,98.8444976806641,,,,,99.1080093383789,,,,,98.5997695922852,,5.124,5.528,5.8249998089999995,5.945,6.07
Russia,144096870.0,144342396.0,144496740.0,144477860.0,144373535.0,69.56930603,68.82511953,68.10271364,67.41121109999999,66.75095023,5.571000099,5.559000015,5.211999893,4.846000195,4.585000038,5.309000015,5.34800005,5.051000118,4.77699995,4.461999893,5.816999912000001,5.756999969,5.363999843999999,4.910999775,4.701000214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.716,5.856,5.962999821,5.81,5.648
Rwanda,11369071.0,11668818.0,11980937.0,12301939.0,12626950.0,56.71962995,56.91035611,57.01410763,57.086230900000004,57.20571476,1.143000007,1.113000035,1.062999964,1.01699996,1.0299999709999998,1.215000033,1.174999952,1.113000035,1.06099999,1.070000052,1.067999959,1.047000051,1.008000016,0.970000029,0.9869999890000001,8545441361.0,8697268916.0,9253098954.0,9635951160.0,10354417725.0,5668191.0,5837087.0,6007191.0,6178259.0,6362559.0,3.632339954,3.419300079,3.110830069,3.073750019,,5.54209,5.47035,,4.25557,,31.21191,37.14513,,21.67381,,107.95651,,,97.65851,,3.632339954,3.419300079,3.110830069,3.073750019,,5.54209,5.47035,,4.25557,,31.21191,37.14513,,21.67381,,107.95651,,,97.65851,,,,,73.21559143066409,,,,,77.5587997436523,,,,,69.3945388793945,,3.465,3.515,3.4709999560000004,3.408,3.3339999999999996
Saudi Arabia,31717667.0,32442572.0,33099147.0,33699947.0,34268528.0,71.15644098,71.36899171,71.53340369,71.64306385,71.72113141,5.590000152999999,5.650000095,5.889999866,6.0399999620000004,5.927000046,21.65699959,21.17399979,20.33200073,22.48800087,22.11400032,2.471999884,2.519000053,3.073999882,2.9309999939999996,2.88499999,654270000000.0,644936000000.0,688586000000.0,786522000000.0,792967000000.0,13185854.0,13607874.0,13839522.0,14019589.0,14387604.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.3286285400391,,,,,97.1037063598633,,,,,92.7071990966797,,,6.4110000000000005,6.379,6.343999863,6.371,6.375
Senegal,14578459.0,14993528.0,15419381.0,15854360.0,16296364.0,53.464793500000006,53.55725364,53.68914588,53.85774593,54.06165449,6.756999969,6.7059998510000005,6.614999771,6.52699995,6.604000092000001,7.303999901,7.250999928,7.184999942999999,7.0720000270000005,7.446000099,6.389999866,6.337999821,6.230000018999999,6.157999992000001,6.03399992,17774766636.0,19040312815.0,20996564752.0,23236007428.0,23578084052.0,3763014.0,3877928.0,3997403.0,4122004.0,4255475.0,5.45637989,5.113090038,4.624969959,4.833280087,,13.74234,11.80185,,10.90433,,20.54068,11.42773,,11.4156,,176.3571,143.13554,,131.01343,,5.45637989,5.113090038,4.624969959,4.833280087,,13.74234,11.80185,,10.90433,,20.54068,11.42773,,11.4156,,176.3571,143.13554,,131.01343,,,,51.900421142578104,,,,,64.81227874755861,,,,,39.7985610961914,,,3.904,4.218999999999999,4.534999847,4.631,4.681
Serbia,7095383.0,7058322.0,7020858.0,6982604.0,6944975.0,66.87910488,66.59961195,66.27936081,65.96452656,65.71855405,17.65999985,15.25699997,13.47700024,12.7329998,12.68599987,18.75799942,16.09900093,14.27299976,13.69799995,13.77999973,16.80599976,14.59000015,12.83899975,11.96000004,11.80900002,39655958843.0,40692643373.0,44179055280.0,50640650221.0,51475016532.0,3096714.0,3191611.0,3219215.0,3241884.0,3218840.0,3.789020061,3.640269995,3.715090036,3.5853900910000003,,43.65488,,,,,11.11718,,,,,33.58741,29.57195,29.78442,,,3.789020061,3.640269995,3.715090036,3.5853900910000003,,43.65488,,,,,11.11718,,,,,33.58741,29.57195,29.78442,,,,98.8415069580078,,,,,99.4997024536133,,,,,98.22827911376949,,,,5.122999999999999,5.1770000000000005,5.394999981000001,5.398,5.603
Sierra Leone,7171914.0,7328838.0,7488431.0,7650154.0,7813215.0,55.09827642,55.3733377,55.66159924,55.97380444,56.32795207,4.637000083999999,4.586999893,4.5,4.416999817,4.427999973,3.8069999219999997,3.796999931,3.700999975,3.624000072,3.628000021,5.445000172,5.361000061,5.288000107,5.202000141,5.2189998630000005,4218723875.0,3674794530.0,3739577973.0,4085114794.0,4121733705.0,2423877.0,2484881.0,2548635.0,2614289.0,2681359.0,,3.060230017,4.635769844,6.989630222000001,7.702280045,,5.66124,4.75965,12.36935,,,5.5121699999999985,14.26684,,,,,,,,,3.060230017,4.635769844,6.989630222000001,7.702280045,,5.66124,4.75965,12.36935,,,5.5121699999999985,14.26684,,,,,,,,,,,43.206329345703104,,,,,51.646881103515604,,,,,34.8520317077637,,4.507,4.635,4.709000111,4.571000000000001,4.374
Singapore,5535002.0,5607283.0,5612253.0,5638676.0,5703569.0,78.32063578,77.94225802,77.20764444,76.25833717,75.27536737,3.789999962,4.079999924,4.1999998089999995,4.019000053,4.109000206,3.9779999260000003,4.487999916000001,4.43599987,4.2550001139999996,4.31400013,3.6559998989999998,3.7869999410000004,4.032000065,3.848999977,3.961999893,308004000000.0,318652000000.0,341863000000.0,373217000000.0,372063000000.0,3451949.0,3496292.0,3497085.0,3493801.0,3527065.0,,,,,,,,17.51811,,,,,21.63771,,,,,23.54145,,,,,,,,,,17.51811,,,,,21.63771,,,,,23.54145,,,96.8254928588867,97.049560546875,97.2022171020508,97.34485626220699,,98.5595703125,98.73446655273442,98.7969207763672,98.8508987426758,,95.1906509399414,95.4478912353516,95.6894683837891,95.9194107055664,,6.797999999999999,6.739,6.5720000270000005,6.343,6.2620000000000005
Slovakia,5423801.0,5430798.0,5439232.0,5446771.0,5454073.0,70.69512517,70.19084701,69.58125149,68.92461673,68.29989227,11.48099995,9.670000076,8.130999565,6.535999775,5.56099987,12.88500023,10.75300026,8.406999588,7.025000095,6.18200016,10.31999969,8.769000053,7.900000095,6.1300001139999996,5.045000076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.995,6.077999999999999,6.09800005,6.172999999999999,6.1979999999999995
Slovenia,2063531.0,2065042.0,2066388.0,2073894.0,2087946.0,67.31675711,66.74025292,66.07450224,65.3713453,64.70807551,8.961999893,8.0,6.56400013,5.107999802,4.195000172,10.03800011,8.588000297999999,7.479000092000001,5.6970000270000005,4.659999847,8.050999641,7.489999771,5.770999907999999,4.6020002369999995,3.79399991,43090173395.0,44736333522.0,48586603448.0,54161636035.0,54174227309.0,1010900.0,998363.0,1029116.0,1037571.0,1034477.0,4.909530163,4.801780224,4.783239841,,,24.55179,23.5703,,,,23.9989,23.0407,,,,23.84036,24.3256,,,,4.909530163,4.801780224,4.783239841,,,24.55179,23.5703,,,,23.9989,23.0407,,,,23.84036,24.3256,,,,,,,,,,,,,,,,,,,5.848,5.768,5.757999897,5.9479999999999995,6.117999999999999
