Country Name,2015 Total Pop,2016 Total Pop,2017 Total Pop,2018 Total Pop,2019 Total Pop,2015 Adults (%),2016 Adults (%),2017 Adults (%),2018 Adults (%),2019 Adults (%),2015 Total Unemployment,2016 Total Unemployment,2017 Total Unemployment,2018 Total Unemployment,2019 Total Unemployment,2015 Female Unemployment,2016 Female Unemployment,2017 Female Unemployment,2018 Female Unemployment,2019 Female Unemployment,2015 Male Unemployment,2016 Male Unemployment,2017 Male Unemployment,2018 Male Unemployment,2019 Male Unemployment,2015 Access to Electricity,2016 Access to Electricity,2017 Access to Electricity,2018 Access to Electricity,2015 Mortality (<5),2016 Mortality (<5),2017 Mortality (<5),2018 Mortality (<5),2019 Mortality (<5),2015 Female Life Expectancy,2016 Female Life Expectancy,2017 Female Life Expectancy, 2018 Female Life Expectancy,2015 Male Life Expectancy,2016 Male Life Expectancy,2017 Male Life Expectancy, 2018 Male Life Expectancy,2015 Military Expenditure (%GDP),2016 Military Expenditure (%GDP),2017 Military Expenditure (%GDP), 2018 Military Expenditure (%GDP),2019 Military Expenditure (%GDP),2015 Total GDP,2016 Total GDP,2017 Total GDP,2018 Total GDP,2019 Total GDP,2015 Total Labor Force,2016 Total Labor Force,2017 Total Labor Force,2018 Total Labor Force,2019 Total Labor Force,2015 Happiness Score,2016 Happiness Score,2017 Happiness Score,2018 Happiness Score,2019 Happiness Score
Lebanon,6532678.0,6711121.0,6811873.0,6848925.0,6855713.0,66.3349088995355,66.48664242679149,66.6657183878929,66.901764700394,67.1544885265763,6.35699987411499,6.30900001525879,6.224999904632571,6.14300012588501,6.229000091552732,10.392999649047901,10.303999900817901,10.133000373840302,9.99699974060059,9.88000011444092,5.0689997673034695,5.02799987792969,4.96600008010864,4.89599990844727,5.04699993133545,100.0,100.0,100.0,100.0,8.3,8.0,7.7,7.4,7.2,80.73100000000002,80.758,80.786,80.821,76.967,76.99600000000002,77.031,77.07600000000002,16.82427806,18.01739632,15.05780747,15.63958963,13.78349604,49939374833.0,51205122504.0,53140638269.0,54961275742.0,51991634492.0,2225580.0,2299119.0,2349593.0,2381501.0,2398864.0,4.8389999999999995,5.129,5.224999905,5.358,5.197
Liberia,4472230.0,4586788.0,4702228.0,4818977.0,4937374.0,54.7322253104156,55.00033029656711,55.29857561078521,55.6215816108536,55.96138757161199,2.0789999961853,3.0810000896453897,3.00399994850159,2.93199992179871,2.8139998912811297,1.78299999237061,2.33299994468689,2.2750000953674303,2.21099996566772,2.2239999771118195,2.34200000762939,3.75200009346008,3.66100001335144,3.5840001106262203,3.34699988365173,16.11073112,19.8,24.2,25.9182663,91.0,89.3,87.9,86.4,84.6,63.688,64.19800000000001,64.68,65.11399999999999,60.856,61.409,61.911,62.347,1.291361257,1.265004299,1.216742701,1.303846154,1.509156845,3177000000.0,3277826000.0,3285455000.0,3264000000.0,3070518100.0,1944762.0,2048924.0,2106396.0,2165501.0,2232405.0,4.571000000000001,3.622,3.5329999919999997,3.495,3.975
Sri Lanka,20970000.0,21203000.0,21444000.0,21670000.0,21803000.0,65.8354277043931,65.63676685756471,65.4693205689957,65.32977922453611,65.20473221081879,4.51900005340576,4.242000102996831,4.17999982833862,4.11899995803833,4.19799995422363,7.45300006866455,6.83699989318848,6.736999988555911,6.64699983596802,6.6869997978210405,2.98900008201599,2.89000010490417,2.83699989318848,2.77800011634827,2.875,94.07530212,97.5,97.5,99.58340454,8.7,8.2,7.8,7.4,7.1,79.689,79.835,79.979,80.12100000000002,72.887,73.062,73.238,73.415,12.54364987,10.86662442,11.05405401,10.14462565,10.35962824,80604080689.0,82401038710.0,87428125558.0,88425889592.0,84008783756.0,8640692.0,8794294.0,8841823.0,8893806.0,8938985.0,4.271,4.415,4.440000057,4.471,4.3660000000000005
Lithuania,2904910.0,2868231.0,2828403.0,2801543.0,2786844.0,66.7197497851208,66.389657653405,65.9715598503416,65.4125423380302,64.7061360104101,9.11999988555908,7.861999988555911,7.07299995422363,6.14699983596802,6.352000236511231,8.16100025177002,6.650000095367429,5.6729998588562,5.40999984741211,6.30499982833862,10.0970001220703,9.09799957275391,8.49600028991699,6.89099979400635,6.400000095367429,100.0,100.0,100.0,100.0,4.9,4.7,4.4,4.0,3.7,79.7,80.1,80.5,80.7,69.2,69.5,70.7,70.9,3.307386939,4.437065637,5.310344828,5.969054288,5.8709364389999985,41418872976.0,43018087238.0,47758736932.0,53722883091.0,54627411860.0,1470309.0,1482451.0,1468938.0,1472661.0,1457292.0,5.832999999999999,5.813,5.90199995,5.952000000000001,6.149
Luxembourg,569604.0,582014.0,596336.0,607950.0,619896.0,69.6279252780371,69.7182977019114,69.8281833386832,69.9380218288939,70.0178162795645,6.669000148773191,6.29099988937378,5.52199983596802,5.58500003814697,5.36299991607666,7.34899997711182,6.631999969482419,5.499000072479251,5.8839998245239284,5.889999866485598,6.10900020599365,6.01200008392334,5.54099988937378,5.33199977874756,4.91699981689453,100.0,100.0,100.0,100.0,2.9,2.9,2.8,2.8,2.8,84.7,85.4,84.4,84.6,80.0,80.1,79.9,80.1,1.151871212,1.056428702,1.341434112,1.312820968,1.425666644,57744457955.0,60691483443.0,64181944723.0,70919958016.0,71104919108.0,282750.0,283597.0,293653.0,302721.0,310000.0,6.946000000000001,6.871,6.862999916000001,6.91,7.09
Latvia,1977527.0,1959537.0,1942248.0,1927174.0,1912789.0,65.387095191708,65.09153275191889,64.5904329718102,63.96060274032271,63.3557327862224,9.8730001449585,9.64299964904785,8.715000152587889,7.412000179290769,6.51999998092651,8.63700008392334,8.39999961853027,7.6739997863769505,6.41699981689453,5.63100004196167,11.088000297546401,10.8909997940063,9.7519998550415,8.40499973297119,7.40700006484985,100.0,100.0,100.0,100.0,5.0,4.5,4.2,3.9,3.6,79.5,79.6,79.7,79.7,69.7,69.8,69.8,70.1,2.774270788,4.014184397,4.367255738,5.523517751,5.562867421,27239653844.0,28052325862.0,30458763246.0,34416012859.0,34102913582.0,1008394.0,1006942.0,1003688.0,1000226.0,983102.0,5.098,5.56,5.849999905,5.933,5.94
Morocco,34663603.0,35126296.0,35581294.0,36029138.0,36471769.0,65.8865986896977,65.81884852433721,65.7940536386364,65.7807150460324,65.7300280663655,9.46000003814697,9.30000019073486,9.1870002746582,9.07800006866455,9.01900005340576,10.423999786377,10.701000213623,10.718000411987301,10.5380001068115,10.414999961853,9.13899993896484,8.8439998626709,8.699999809265138,8.60999965667725,8.574000358581541,99.61175537,99.74356842,100.0,100.0,25.3,24.2,23.1,22.2,21.4,76.96300000000002,77.202,77.438,77.668,74.433,74.694,74.94800000000002,75.19,10.52065407,10.54605038,10.59254129,10.47862381,10.30490228,101180000000.0,103312000000.0,109683000000.0,118096000000.0,119700000000.0,11817891.0,11780964.0,11742989.0,11918297.0,12067484.0,5.013,5.151,5.235000134,5.254,5.207999999999999
Moldova,2834530.0,2802170.0,2755158.0,2706049.0,2657637.0,74.15911268332229,73.7985577503641,73.2747425661702,72.67035279855791,72.0971898192129,3.69400000572205,4.18499994277954,4.09800004959106,2.9779999256134,5.47300004959106,2.92000007629395,2.88000011444092,3.33899998664856,2.4719998836517303,4.155000209808351,4.44500017166138,5.44799995422363,4.82299995422363,3.4790000915527304,6.76800012588501,100.0,100.0,100.0,100.0,15.6,15.3,15.0,14.7,14.4,75.76,75.9,75.993,76.074,67.208,67.34,67.439,67.53,0.932863103,1.122114241,1.041898473,1.047638104,1.10696981,7745231660.0,8071480541.0,9669759987.0,11456717193.0,11968713370.0,1052791.0,1009773.0,982127.0,988570.0,963122.0,5.888999999999999,5.897,5.837999821,5.64,5.529
Madagascar,24234088.0,24894380.0,25570540.0,26262368.0,26969307.0,55.5225680454738,55.8271207505954,56.0975040312059,56.3451322813798,56.5890958933428,1.7849999666213998,1.76300001144409,1.72500002384186,1.68900001049042,1.75800001621246,1.80099999904633,1.78999996185303,1.75199997425079,1.72099995613098,1.84599995613098,1.76999998092651,1.73800003528595,1.70000004768372,1.65900003910065,1.67299997806549,20.24713707,22.9,24.1,25.90781212,57.9,56.0,54.1,52.3,50.6,67.09100000000001,67.506,67.90899999999999,68.301,63.999,64.369,64.72800000000001,65.077,3.994649462,3.701485066,3.3878295410000003,3.707788677,3.29681277,11323023787.0,11848615018.0,13176313233.0,13853433948.0,14114631281.0,12238090.0,12620212.0,13010466.0,13409202.0,13851504.0,3.681,3.695,3.644000053,3.7739999999999996,3.9330000000000003
Mexico,121858258.0,123333376.0,124777324.0,126190788.0,127575529.0,65.6393151459625,65.821789391381,66.0200045642909,66.2194668282759,66.3982212450791,4.31300020217896,3.8589999675750697,3.42000007629395,3.282999992370609,3.42499995231628,4.45300006866455,3.90899991989136,3.6010000705719,3.4270000457763703,3.71199989318848,4.22900009155273,3.8289999961853,3.3110001087188703,3.1960000991821302,3.25099992752075,99.0,99.5,100.0,100.0,16.2,15.7,15.2,14.7,14.2,77.837,77.82600000000002,77.827,77.844,71.954,71.99,72.046,72.118,1.697241715,1.809957036,1.698105912,1.860698566,2.003795553,1171870000000.0,1078490000000.0,1158910000000.0,1222350000000.0,1268870000000.0,53574700.0,54396002.0,55131907.0,56253063.0,57142190.0,7.187,6.778,6.578000069,6.4879999999999995,6.595
Mali,17438778.0,17965429.0,18512394.0,19077690.0,19658031.0,49.5209756096442,49.6235801143339,49.762267838419895,49.9492838489489,50.2001751853988,7.729000091552732,7.55299997329712,7.32999992370605,7.110000133514402,7.22399997711182,8.79300022125244,8.534999847412111,8.20400047302246,7.861999988555911,7.9539999961853,6.90199995040894,6.78900003433228,6.650000095367429,6.5229997634887695,6.65700006484985,37.6,41.23777771,43.1,50.9,108.6,104.8,101.1,97.4,94.0,58.194,58.695,59.185,59.649,56.81800000000001,57.275,57.718,58.137,11.2718329,11.61869438,13.2134326,13.90426265,10.8074568,13104802016.0,14025944550.0,15365627045.0,17070758732.0,17279566719.0,6450183.0,6651300.0,6863272.0,7086706.0,7335419.0,3.995,4.073,4.190000057,4.447,4.39
Malta,445053.0,455356.0,467999.0,484630.0,502653.0,66.9809645284725,66.4129769294446,65.88290902946339,65.3737751793975,64.8540324997956,5.37900018692017,4.6869997978210405,4.00099992752075,3.71600008010864,3.4730000495910605,5.38700008392334,5.16400003433228,4.2519998550415,3.55599999427795,3.7739999294281,5.374000072479251,4.375,3.83400011062622,3.82599997520447,3.2660000324249303,100.0,100.0,100.0,100.0,7.0,7.1,7.1,7.1,7.0,84.1,84.4,84.6,84.6,79.8,80.6,80.2,80.4,1.222964127,1.428239015,1.416402771,1.250077229,1.489908257,11091434435.0,11665231192.0,13146963159.0,14750790658.0,14989415684.0,208231.0,215515.0,223557.0,235579.0,243422.0,6.3020000000000005,6.4879999999999995,6.52699995,6.627000000000001,6.726
Montenegro,622159.0,622303.0,622373.0,622227.0,622137.0,67.7186277824919,67.524838026732,67.2020179647302,66.81554421806631,66.4606114457783,17.544000625610398,17.7229995727539,16.070999145507802,15.1750001907349,14.883000373840304,17.3059997558594,17.0799999237061,16.94700050354,15.0970001220703,15.729999542236301,17.739000320434602,18.238000869751,15.378999710083,15.234999656677198,14.2250003814697,100.0,100.0,100.0,100.0,3.6,3.1,2.8,2.5,2.3,78.899,79.013,79.105,79.199,73.982,74.09899999999998,74.205,74.317,3.024705189,2.969930814,2.887481518,3.034589197,3.633712984,4053097851.0,4373958354.0,4844606146.0,5504255214.0,5542577965.0,268047.0,271005.0,271367.0,277016.0,277234.0,5.192,5.1610000000000005,5.236999989,5.347,5.523
Mongolia,2998439.0,3056359.0,3113779.0,3170208.0,3225167.0,67.27377145241239,66.6457921896737,66.0564020777279,65.50689290572,65.0123854051589,4.861000061035161,7.235000133514402,6.35900020599365,6.25400018692017,6.011000156402591,4.2459998130798295,5.8730001449585,5.64099979400635,5.59100008010864,5.630000114440921,5.374000072479251,8.36900043487549,6.96099996566772,6.81300020217896,6.33300018310547,88.04885101,91.0623703,93.84365845,98.1,20.2,18.8,17.5,16.5,15.6,73.373,73.58800000000002,73.779,73.961,65.10300000000001,65.294,65.465,65.631,2.808158169,2.177338067,2.368632969,2.570371518,2.317900612,11749620620.0,11186734674.0,11425755280.0,13108769496.0,13996719329.0,1287072.0,1278706.0,1306828.0,1319351.0,1331891.0,4.874,4.907,4.954999924,5.125,5.285
Mauritania,4046301.0,4163534.0,4282574.0,4403319.0,4525696.0,56.3763793153302,56.46742802326771,56.6067338070364,56.77570502028811,56.9548418629974,9.75800037384033,9.69200038909912,9.57699966430664,9.46399974822998,9.54800033569336,12.168999671936,12.1859998703003,12.045999526977502,11.9499998092651,12.1120004653931,8.6569995880127,8.552000045776369,8.44400024414063,8.31900024414063,8.36600017547607,39.5,41.47495651,42.9,44.52691269,82.7,80.3,77.8,75.3,72.9,65.58,65.824,66.061,66.292,62.25100000000001,62.552,62.831,63.082,8.401759816,10.29737324,10.44952234,11.2232887,10.67888515,6166857629.0,6398744505.0,6758390729.0,7049169771.0,7600656944.0,1099054.0,1135240.0,1172264.0,1210148.0,1248249.0,4.436,4.2010000000000005,4.291999817,4.356,4.49
Mauritius,1262605.0,1263473.0,1264613.0,1265303.0,1265711.0,70.6456597134001,70.6552602695217,70.6909218591711,70.7321346133359,70.7415639363991,7.40999984741211,6.81400012969971,6.7519998550415,6.65700006484985,6.673999786376951,10.7019996643066,10.4219999313354,10.0530004501343,9.9040002822876,9.99899959564209,5.2930002212524405,4.52500009536743,4.6469998359680185,4.55499982833862,4.50699996948242,97.34584045,97.37947083,97.42199707,97.46600342,14.5,14.5,14.9,15.4,16.0,77.79,77.76,77.89,77.72,71.08,71.19,71.3,71.27,0.581864102,0.713796723,0.6951111109999999,0.6430709520000001,0.596581748,11692287066.0,12232463656.0,13259351418.0,14181951059.0,14048430519.0,603765.0,600981.0,608131.0,608753.0,610685.0,5.477,5.648,5.629000187000001,5.891,5.888
Malawi,16745303.0,17205289.0,17670260.0,18143315.0,18628747.0,52.2759546363539,52.6689772389968,53.05410873767329,53.452279163061284,53.8892873471308,5.84600019454956,5.79500007629395,5.70699977874756,5.6220002174377415,5.65299987792969,6.837999820709231,6.78000020980835,6.69899988174438,6.574999809265139,6.61700010299683,4.91200017929077,4.86399984359741,4.7649998664856,4.71299982070923,4.736000061035161,10.8,11.0,12.7,18.02,53.8,50.0,46.9,43.9,41.6,65.016,65.77600000000001,66.4,66.937,58.898,59.587,60.155,60.651,2.29670357,2.288617136,2.517359639,3.061234412,3.279627063,6373212641.0,5433040160.0,6303292264.0,6917301909.0,7666704427.0,7106401.0,7334170.0,7563865.0,7799084.0,8079230.0,4.292,4.156000000000001,3.970000029,3.5869999999999997,3.41
Malaysia,30270962.0,30684804.0,31105028.0,31528585.0,31949777.0,68.9348293589084,69.080619256779,69.22225702231111,69.3331042884915,69.3842495363896,3.0999999046325697,3.4400000572204603,3.41000008583069,3.3499999046325697,3.32399988174438,3.39199995994568,3.9289999008178698,3.9270000457763694,3.82599997520447,3.74000000953674,2.9210000038147004,3.13700008392334,3.08999991416931,3.0550000667572004,3.0650000572204603,100.0,100.0,100.0,100.0,8.1,8.2,8.3,8.4,8.6,77.663,77.84,78.008,78.167,73.521,73.718,73.903,74.075,6.086657497000001,6.099022746,5.101833957,4.261886859,4.44857617,301355000000.0,301255000000.0,319112000000.0,358715000000.0,364681000000.0,14612026.0,14851647.0,15114465.0,15381536.0,15673198.0,5.77,6.005,6.084000111,6.322,5.3389999999999995
Nigeria,181137448.0,185960289.0,190873311.0,195874740.0,200963599.0,53.1339477632477,53.1479516634956,53.2377460928992,53.38598301649839,53.569386463864,4.31099987030029,7.05999994277954,8.38899993896484,8.24300003051758,8.0959997177124,5.10599994659424,8.11400032043457,9.26000022888184,9.10099983215332,8.907999992370609,3.66000008583069,6.199999809265139,7.67600011825562,7.53900003433228,7.43400001525879,52.5,59.3,54.4,56.5,126.8,125.0,122.8,120.0,117.2,53.967,54.415,54.843,55.244,52.286,52.69600000000001,53.08600000000001,53.45,3.771493405,4.561830649,3.586545659,3.888575503,3.635798006,486803000000.0,404650000000.0,375746000000.0,397190000000.0,448120000000.0,54559255.0,55288066.0,56831352.0,58403811.0,59873566.0,5.268,4.875,5.073999882,5.155,5.265
Nicaragua,6223240.0,6303974.0,6384855.0,6465513.0,6545502.0,63.973300081629496,64.21182891934521,64.3993136247922,64.5508213516632,64.6871546292401,4.6999998092651385,3.9000000953674303,3.29999995231628,5.1999998092651385,6.83699989318848,5.4439997673034695,4.274000167846681,3.48799991607666,5.26100015640259,6.69600009918213,4.23400020599365,3.66300010681152,3.1800000667572004,5.16200017929077,6.92600011825562,83.68191528,85.35560608,86.8,88.07795715,19.4,18.7,18.0,17.3,16.6,77.06,77.309,77.546,77.77,70.20100000000001,70.374,70.551,70.741,3.034353937,2.388253077,2.31639729,2.28073901,2.382026812,12756706583.0,13286083645.0,13785909906.0,13063904770.0,12520915291.0,2832718.0,2890622.0,2947535.0,2992406.0,3048887.0,5.827999999999999,5.992000000000001,6.071000099,6.141,6.105
Netherlands,16939923.0,17030314.0,17131296.0,17231624.0,17332850.0,65.3242002139623,65.0519291962127,64.85473799459001,64.69564865682351,64.5111840408302,6.8720002174377415,6.00600004196167,4.83900022506714,3.82999992370605,3.1960000991821302,7.27600002288818,6.51000022888184,5.257999897003169,3.95700001716614,3.36199998855591,6.52799987792969,5.5760002136230495,4.47900009155273,3.72199988365173,3.0539999008178698,100.0,100.0,100.0,100.0,4.0,4.0,4.0,4.0,4.0,83.2,83.2,83.4,83.4,79.9,80.0,80.2,80.3,2.585941067,2.719617781,2.725427299,2.892905747,3.134221958,765265000000.0,783528000000.0,833870000000.0,914043000000.0,907051000000.0,9034853.0,9051897.0,9111169.0,9227941.0,9275661.0,7.377999999999999,7.3389999999999995,7.376999855,7.441,7.4879999999999995
Norway,5188607.0,5234519.0,5276968.0,5311916.0,5347896.0,65.7346500928106,65.6039698728744,65.4949298815821,65.4017394653615,65.31435953772329,4.2960000038147,4.67899990081787,4.1620001792907715,3.79999995231628,3.34599995613098,3.99900007247925,3.91300010681152,3.6909999847412096,3.53800010681152,3.24399995803833,4.55999994277954,5.3600001335144,4.58199977874756,4.031000137329101,3.43700003623962,100.0,100.0,100.0,100.0,2.7,2.6,2.6,2.5,2.4,84.2,84.2,84.3,84.5,80.5,80.7,81.0,81.1,3.131927103,3.235236909,3.283432852,3.392107522,3.502918957,385802000000.0,368820000000.0,398394000000.0,434167000000.0,403336000000.0,2762074.0,2769807.0,2762942.0,2799958.0,2818011.0,7.522,7.497999999999999,7.537000179,7.593999999999999,7.553999999999999
Nepal,27015031.0,27261131.0,27627124.0,28087871.0,28608710.0,61.1060301948201,62.07694386836761,62.99880203444611,63.8580639025582,64.6470567879502,1.47500002384186,1.44599997997284,1.3960000276565598,1.35000002384186,1.4069999456405602,1.25300002098083,1.2269999980926498,1.2330000400543202,1.15900003910065,1.21000003814697,1.75,1.72300004959106,1.6039999723434402,1.5930000543594398,1.65400004386902,85.24436188,90.7,92.41319275,93.92,36.2,34.6,33.2,31.9,30.8,70.931,71.264,71.586,71.9,68.11399999999999,68.419,68.71,68.98899999999999,7.742784022,7.74928268,6.283020476,4.821523427,4.505135268,21410840909.0,21185922408.0,25180583770.0,29173513476.0,30641380604.0,14970822.0,15384208.0,15853018.0,16359487.0,16885875.0,4.513999999999999,4.793,4.961999893,4.88,4.913
New Zealand,4595700.0,4693200.0,4793900.0,4841000.0,4917000.0,65.38199323354999,65.1902821582374,64.9543793175464,64.694144015841,64.4394397481279,5.36499977111816,5.09999990463257,4.7020001411438,4.2979998588562,4.06899976730347,5.8649997711181605,5.47399997711182,5.19799995422363,4.467999935150151,4.44899988174438,4.9180002212524405,4.76300001144409,4.25600004196167,4.14300012588501,3.723000049591061,100.0,100.0,100.0,100.0,5.5,5.3,5.1,4.9,4.7,83.27,83.4,83.4,83.6,79.73,79.91,80.0,80.2,2.973627499,3.09097447,3.2056837010000003,3.4117192810000003,3.918768644,177468000000.0,188224000000.0,205416000000.0,207921000000.0,206929000000.0,2513183.0,2608432.0,2696341.0,2721966.0,2764798.0,7.2860000000000005,7.334,7.31400013,7.324,7.307
Pakistan,199426964.0,203627284.0,207896686.0,212215030.0,216565318.0,59.7533566223272,59.9862738229707,60.20754291181371,60.417411089113706,60.6232143782136,3.5659999847412096,3.78900003433228,3.9449999332428,4.08300018310547,4.45300006866455,6.18200016021729,5.78900003433228,5.22599983215332,4.55999994277954,5.59600019454956,2.82999992370605,3.24699997901917,3.60999989509583,3.96300005912781,4.16099977493286,71.19741058,71.41359711,70.79,71.09154670000002,76.1,73.8,71.6,69.4,67.2,67.543,67.742,67.928,68.109,65.684,65.872,66.041,66.194,17.96238619,18.03221557,17.71762521,18.75828123,18.4348763,270556000000.0,278655000000.0,304567000000.0,314568000000.0,278222000000.0,67754731.0,69170840.0,70602092.0,72040845.0,73943766.0,5.194,5.132000000000001,5.269000053,5.472,5.653
Panama,3968487.0,4037078.0,4106771.0,4176873.0,4246439.0,64.6010683668612,64.6703135287453,64.75061051644249,64.8329645962083,64.9070432896834,3.00200009346008,3.3150000572204603,3.9000000953674303,3.89400005340576,3.90199995040894,3.9289999008178698,3.93700003623962,5.11600017547607,4.99399995803833,5.05499982833862,2.4030001163482697,2.91100001335144,3.10700011253357,3.15100002288818,3.12299990653992,95.27893829,96.77424622,100.0,100.0,16.9,16.4,15.9,15.3,14.9,80.994,81.211,81.41199999999998,81.593,74.736,74.89399999999998,75.06,75.235,0.0,0.0,0.0,0.0,0.0,54091700000.0,57907700000.0,62219000000.0,65128200000.0,66800800000.0,1858187.0,1910880.0,1937154.0,2029802.0,2070438.0,6.7860000000000005,6.7010000000000005,6.452000141,6.43,6.321000000000001
Peru,30470734.0,30926032.0,31444297.0,31989256.0,32510453.0,64.5926973731581,65.34223336508221,65.82670091728549,66.12100436208901,66.35202530090861,3.0,3.53500008583069,3.4600000381469704,3.39000010490417,3.30999994277954,2.96199989318848,3.5720000267028795,3.50099992752075,3.46199989318848,3.40899991989136,3.03200006484985,3.50300002098084,3.42499995231628,3.328000068664549,3.2260000705719,93.852179,94.2,94.8,95.2,15.7,15.0,14.3,13.7,13.2,78.468,78.759,79.031,79.28,73.169,73.39,73.612,73.834,7.726630517999999,6.1950186270000005,5.868989904,5.488391527,5.434454999,189805000000.0,191896000000.0,211007000000.0,222045000000.0,226848000000.0,16583446.0,16965614.0,17810899.0,18346713.0,18864899.0,5.824,5.742999999999999,5.715000152999999,5.662999999999999,5.697
Philippines,102113212.0,103663927.0,105173264.0,106651922.0,108116615.0,63.11590120189339,63.315407952954395,63.5948947887491,63.9143910299006,64.209122714395,3.06800007820129,2.70799994468689,2.5520000457763703,2.33800005912781,2.15000009536743,3.21900010108948,2.8699998855590803,2.70199990272522,2.67600011825562,2.44199991226196,2.96900010108948,2.6029999256134,2.4590001106262203,2.125,1.96399998664856,89.08,92.30308533,93.0,94.85723114,29.8,29.3,28.7,28.0,27.3,75.007,75.143,75.268,75.387,66.64399999999999,66.81,66.971,67.123,6.071524436,5.605681609,6.5423579510000005,3.94634974,4.489293453,306446000000.0,318627000000.0,328481000000.0,346842000000.0,376796000000.0,43017635.0,43863054.0,43007823.0,43864623.0,44815390.0,5.073,5.279,5.429999828,5.524,5.631
Poland,37986412.0,37970087.0,37974826.0,37974750.0,37970874.0,69.4242208415248,68.87713145992471,68.18942444348541,67.42990642375979,66.6977162655768,7.500999927520749,6.16099977493286,4.88700008392334,3.84500002861023,3.47399997711182,7.71000003814697,6.22599983215332,4.90799999237061,3.84699988365173,3.5090000629425,7.330999851226809,6.10799980163574,4.8709998130798295,3.84400010108948,3.4460000991821302,100.0,100.0,100.0,100.0,4.8,4.7,4.6,4.5,4.4,81.6,82.0,81.8,81.7,73.5,73.9,73.9,73.7,5.131605073999999,4.721707725,4.597221867,4.946679863,4.726351005,477812000000.0,472630000000.0,526509000000.0,587412000000.0,595858000000.0,18315532.0,18376997.0,18443681.0,18391322.0,18260472.0,5.791,5.835,5.97300005,6.122999999999999,6.182
Portugal,10358076.0,10325452.0,10300300.0,10283822.0,10269417.0,65.1513051593257,64.961544860907,64.7752200096282,64.58823464028029,64.3912242168073,12.444000244140598,11.065999984741199,8.86699962615967,6.993000030517581,6.33400011062622,12.746000289917,11.1660003662109,9.34899997711182,7.43699979782104,6.94600009918213,12.1560001373291,10.9709997177124,8.4060001373291,6.56500005722046,5.743000030517581,100.0,100.0,100.0,100.0,3.6,3.6,3.6,3.7,3.7,84.3,84.3,84.6,84.5,78.1,78.1,78.4,78.3,3.717338267,4.472380451,3.686034475,4.225461767,4.410863571,199314000000.0,206286000000.0,221358000000.0,242313000000.0,238785000000.0,5216392.0,5203775.0,5248650.0,5267545.0,5239181.0,5.102,5.122999999999999,5.195000172,5.41,5.693
Paraguay,6688746.0,6777872.0,6867062.0,6956071.0,7044636.0,63.68411956441461,63.917893403711396,64.05463705652251,64.1292793944163,64.1998394239248,4.5560002326965305,5.25500011444092,4.61499977111816,4.53399991989136,4.80900001525879,4.94899988174438,6.7470002174377415,5.44299983978271,5.32100009918213,5.78399991989136,4.298999786376951,4.28599977493286,4.07499980926514,4.0019998550415,4.14599990844727,99.331532,98.4,99.3,100.0,22.2,21.5,20.8,20.1,19.4,75.70100000000002,75.90100000000002,76.085,76.25,71.752,71.906,72.041,72.15899999999998,5.218235132,4.887614625,4.584629679,4.853774194,5.307133428,36164068797.0,36054281572.0,39008900332.0,40384691791.0,38145288940.0,3240419.0,3338124.0,3406346.0,3534912.0,3596812.0,5.877999999999999,5.537999999999999,5.493000031,5.681,5.742999999999999
Romania,19815616.0,19702267.0,19587290.0,19472545.0,19356544.0,67.5084309171689,67.1542968794398,66.6687883755184,66.1267436456077,65.6359760773252,6.8119997978210405,5.90100002288818,4.92700004577637,4.1869997978210405,3.9760000705719,5.852000236511231,4.98299980163574,4.03900003433228,3.48799991607666,3.42300009727478,7.53599977493286,6.59100008010864,5.604000091552732,4.71600008010864,4.39300012588501,100.0,99.1,100.0,100.0,9.1,8.6,8.1,7.5,7.0,78.6,79.0,79.1,79.2,71.4,71.6,71.7,71.7,4.246465045,4.48781711,5.589394347000001,5.646035846,6.08247902,177729000000.0,188129000000.0,211695000000.0,241457000000.0,250077000000.0,9114728.0,8952240.0,9108470.0,9054882.0,8932844.0,5.124,5.528,5.8249998089999995,5.945,6.07
Rwanda,11369071.0,11668818.0,11980937.0,12301939.0,12626950.0,56.719629950415495,56.9103561137722,57.014107632935286,57.086230904481106,57.2057147608884,1.14300000667572,1.11300003528595,1.06299996376038,1.01699995994568,1.02999997138977,1.2150000333786,1.17499995231628,1.11300003528595,1.06099998950958,1.0700000524520898,1.0679999589920002,1.04700005054474,1.00800001621246,0.970000028610229,0.986999988555908,22.8,29.37,34.1,34.71657181,41.5,39.2,37.5,35.9,34.3,69.434,69.954,70.398,70.78399999999998,65.37100000000001,65.81,66.187,66.518,4.565663767,4.936717027,4.977276188,4.682381126,4.434616299,8545441361.0,8697268916.0,9253098954.0,9635951160.0,10354417725.0,5668191.0,5837087.0,6007191.0,6178259.0,6362559.0,3.465,3.515,3.4709999560000004,3.408,3.3339999999999996
